Customer ID,Customer Name,Prospect,Inactive,Bill to Contact First Name,Bill to Contact Last Name,Bill to Address-Line One,Bill to Address-Line Two,Bill to City,Bill to State,Bill to Zip,Bill to Country,Bill to Sales Tax ID,Ship to Address 1-Line One,Ship to Address 1-Line Two,Ship to City 1,Ship to State 1,Ship to Zipcode 1,Ship to Country 1,Ship to Sales Tax ID 1,Customer Type,Telephone 1,Telephone 2,Fax Number,Customer E-mail,Sales Representative ID,Account #,G/L Sales Account,Open Purchase Order Number,Ship Via,Resale Number,Pricing Level,Use Standard Terms,C.O.D. Terms,Prepaid Terms,Terms Type,Due Days,Discount Days,Discount Percent,Credit Limit,Credit Status,Charge Finance Charges,Due Month End Terms,Cardholder's Name,Credit Card Address Line 1,Credit Card Address Line 2,Credit Card City,Credit Card State,Credit Card Zip Code,Credit Card Country,Credit Card Stored Reference,Merchant ID,Last Known CC Number,Last Known CC Expiration Date,ACH Stored Reference,Last Known ACH Number,Use Receipt Settings,Customer Payment Method,Customer Cash Account,Name Long,Address,Mailing List?,Tax ID :,Br: Head Office,Customer Since Date,Last Statement Date,Customer Web Site,ID Replacement
ZZOMRONA01,"Omron Automotive Electronics Co.,Ltd.",FALSE,FALSE,,,1/81 Moo.5 T.Kanham A.U-Thai,Ayutthaya 13210 Thailand,,,,,,1/81 Moo.5 T.Kanham A.U-Thai,Ayutthaya 13210 Thailand,,,,,,,035-227169-74,,035-227167,,,,6111-2141-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,Ms.Bang-on Utornkham # 223,,,1.46E+11,HEAD OFFFICE,1/21/13,,,0
ZZOMRONA02,"Omron Automotive Electronics Co.,Ltd.",FALSE,FALSE,,,"6368 Nenjozaka, Okusa, Sonaki","Aichi, 485-0802 Japan",,,,,,"6368 Nenjozaka, Okusa, Sonaki","Aichi, 485-0802 Japan",,,,,,,81-568786170 Toll :,,,,,,6112-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,Mr.Kojima,,,,Head Office,11/26/14,,,0
ZZOPTREX01,"Optrex (Thailand) Co., Ltd.",FALSE,FALSE,,,"86/1  M.4, NRIE,","T.Ban-Klang, A.Muang,",,,,Lumphun,,,,,,,,,L,053-581-530-2,,053-581-556,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZP01,Internal Sale to Press,FALSE,FALSE,,,,,,,,,,,,,,,,,ZZ,,,,,,,6121-2141-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,1/7/2011,,,0
ZZPANASO01,Panasonic Industrial Devices (Thailand),FALSE,FALSE,,,"Co.,Ltd. 101 M.2 ,Teparak Rd.,",T.Bangsaothong A.Bangsaothong,Samutprakan,,10540,,,,,,,,,,ZZ,,,,,,,6111-2141-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.06E+11,HEAD OFFICE,5/4/2010,,,0
ZZPANASO02,Panasonic Industrial Devices Corporatio,FALSE,FALSE,,,Corporation of America,"4900 GEORGE MCVAY DRIVE, SUITE","C, MCALLEN,TX",,78503,,,Corporation of America,"4900 GEORGE MCVAY DRIVE, SUITE","C, MCALLEN,TX",,78503,,,O,,,,,,,6112-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,TRUE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,5/19/10,,,0
ZZPANASO03,"Panasonic Management (Thailand) Co.,Ltd",FALSE,FALSE,,,"9th Fl,Q.House Ploenchit","Building,598 Ploenchit Rd.,","Lumpini,Pathumwan",,Bangkok 1033,Thailand,,"9th Fl,Q.House Ploenchit","Building,598 Ploenchit Rd.,","Lumpini,Pathumwan",,Bangkok 1033,Thailand,,,02-6490888,,02-6509954,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.06E+11,HEAD OFFICE,10/4/2012,,,0
ZZPINSHI01,"Pin Shine Electronics (TH) Co., Ltd.",FALSE,FALSE,,,"810 M 4, Bangpoo Industrial","Estate Sukhumvit Rd.,T.Phraksa",Sumutprakarn,,10280,,,,,,,,,,ZZ,,,,,,,6179-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,9/6/2011,,,0
ZZPLASES01,"Plasess Co., Ltd.",FALSE,FALSE,,,"1-20 Nogawa,Shuku, Kozakai-Cho","Hoi-Gun, Aichi,",4410101,,,Japan,,,,,,,,,I,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZPLASES03,"Plasess (Thailand) Co., Ltd.",FALSE,FALSE,,,"64/33  M.4, Eastern Seaboard",Industrial Estate T.Pluakdaeng,A.Pluakdaeng,,,Rayong,,,,,,,,,I,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.46E+11,HEAD OFFICE,,,,0
ZZPLASES04,Plasess International Limited,FALSE,FALSE,,,,,,,,,,,,,,,,,I,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZPLASES05,"Plasess Hi-Tech Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,I,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZPMCMOT01,"P.M.C. MOTOR WORK CO.,LTD.",FALSE,FALSE,,,29/290 M.1 SOI CHAGWATTANA,"GHAGWATANA 14 RD.,LAKSRI",BANGKOK,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,15,0,0,999999999,0,TRUE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZPRESSC01,"Press Craft (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSANYOS01,"Sanyo Semiconductor (Thailand) Co., Ltd",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSEIDAI01,"Seidai Kasei (Thailand) Co.,Ltd.",FALSE,FALSE,,,63 M.12 Rojana Industrial Park,"Phase3, Rojana Road, Thanoo,","Uthai, Ayutthaya",,13210,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSENDAI01,Sendai Nikon Corporation,FALSE,FALSE,,,277 TAKO AZAHARA,NATORI-SHI MIYAGI,PREFECTURE JAPAN,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSHIMOD01,"Shimoda Trading (Thailand) Co.,Ltd.",FALSE,FALSE,,,"54B.B Buil.,16thFl.,Sukhumvit","21Rd., Kwaeng North Klongtoey",BANGKOK,,10110,THAILAND,,,,,,,,,,,,,,,,1238-0000-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,2/15/10,,,0
ZZSHINYA01,"Shinyama (Thailand) Co.,Ltd.",FALSE,FALSE,,,"24/42 M.6 Bangna-Trad KM.25,","T.Bangsaothong,A.Bangsaothong",Samuthprakarn,,10540,THAILAND,,,,,,,,,,,,,,,,1238-0000-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,2/15/10,,,0
ZZSHONAN01,"Shonan Gousei (Thailand) Co.,Ltd.",FALSE,FALSE,,,"355 M.6, Suranaree Industrial","Zone Ratchasima, Chokchai Rd.,","A.Munag,",,,Nakhonratchasim,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSIAMAI01,"Siam Aisin Co.,Ltd.",FALSE,FALSE,,,235 Moo.7 Thatum District,"Srimahaphot,Prachinburi",25140,,,THAILAND,,235 Moo.7 Thatum District,"Srimahaphot,Prachinburi",25140,,,THAILAND,,,035 270100,,035 270221-2,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.06E+11,HEAD OFFICE,6/25/13,,,0
ZZSIAMEN01,"Siam  Engineering  Plastic  Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSIAMPO01,"Siam Poly (Thailand) Co., Ltd.",FALSE,FALSE,,,"Soi Prailaephuan 5, Sukhumvit","103, Banjak,Prakanong",Bangkok 10250,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,TRUE,FALSE,FALSE,0,0,0,999999999,0,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSIAMTH01,"Siam Thermo-Tech Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSIRINA01,"Sirinakorn Enterprise Co., Ltd.",FALSE,FALSE,,,54/2 M.9 Soi Kantana Bangyai,"Bangkoolad Rd., T.Bangmuang",A.Bangyai,,11140,Nonthaburi,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSKBCRE01,"SKB Creative Co., Ltd.",FALSE,FALSE,,,29/235-236 M.1 Wathoakabue,"bangkhuntien Rd,Sa-maedum,bang","khuntien,bangkok",,10150,Thailand,,,,,,,,,L,02-4163921-2,02-8496615-6,02-4163923,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSLIKTH01,"Slik (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSODICK01,Sodick  Engineering Service (Thailand),FALSE,FALSE,,,"344/1,344/4 Soi Soonvijai 4,","Rama 9 Road, Bangkapi,",Huaykwang 10320,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSONIXT01,"Sonix Thai Corporation Co.,Ltd.",FALSE,FALSE,,,19/1 Moo 7 T.Muangwhan,A.Nongseng Saraburi 18170,,,,,,,,,,,,,ZZ,,,,,,,6179-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,7/1/2010,,,0
ZZSONYSE01,"Sony Semicondustor (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSTATIO01,"Station Machinery Co., Ltd.",FALSE,FALSE,,,"90/1 M.8, T.TAPARAK,","A.MUANG, SAMUTPRAKARN",,,,,,,,,,,,,L,02-757-5001,,02-757-5001,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,15,0,0,999999999,0,TRUE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSTOLZC01,"Stolz Co., Ltd.",FALSE,FALSE,,,2-3-10 Chuo Murayama-City,Yamagata-Pref,995-0035,,,JAPAN,,,,,,,,,L,(81)237-53-3771,,(81)237-53-3781,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSUMITR01,"Sumitronics (Thailand) Co., Ltd.",FALSE,FALSE,,,"18th Floor, Column Tower, 199","Ratchadapisek Rd., Klongtoey,",Bangkok,,10110,,,,,,,,,,ZZ,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZSUNCAL01,Suncall high Precision (Thailand) Ltd.,FALSE,FALSE,,,700/477 M.7 T.Donhualaw,A.Muang,Chonburi,,2000,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,1/11/2008,,,0
ZZSUNFUJ01,"Sun Fuji (Thailand) Ltd., Part.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTAKAHA01,"Takahashi Korat (1995) Co.,Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTAKAHA02,"Takahata Precision (Thailand) Co.,Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTAKAHA03,Takahashi Plastics Limited,FALSE,FALSE,,,"479 M.4, Bangpoo Industrial","Estate, Soi 1,T.Praksa,A.Muang",Samuthprakarn,,,THAILAND,,,,,,,,,,,,,,,,1133-0000-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,10/3/2009,,,0
ZZTECHNO01,"Techno Resin Co., Ltd.",FALSE,FALSE,,,"408/38 Phaholyothin Place Bld,","10th FLR, Samsennai Phayathai",Bangkok,,10406,,,,,,,,,,ZZ,,,,,,,6179-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,9/6/2011,,,0
ZZTHAIAD01,"Thai Adjusting Co., Ltd.",FALSE,FALSE,,,"Room247,24th Fl.,Thai CCTower","889 South Sathorn Rd.,","Yannawa,Sathorn",,,Bankoko,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTHAINI01,"Thai Nisca Co.,Ltd.",FALSE,FALSE,,,103 Moo  1 Ban-Wha Industrial,Estate (Hi-Tech)Tambol Ban-Wha,Amphur Bang Pa-In,,Ayuthata,13160,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTHAISE01,"Thai Seat Belt Co.,Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTHAISE02,"Thaisecom Pitakkij Co.,Ltd.",FALSE,FALSE,,,"21/6-7 THAIWAH TOWER 4th FL,","SOUTH SATHORN ROAD,",TUNGMAHAMEK SATHORN,,,Bangkok  10120,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTHAIST01,"Thai Starlite Manufacturing Co.,Ltd.",FALSE,FALSE,,,"14/1 M.5 Suwintawong Road,","T.Wangtakien, A.Muang",Chachoengsao,,24000,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTHAISU01,"Thai Summit Laemchabang Autoparts Co.,",FALSE,FALSE,,,200 Moo.3  T.Thungsukla,"A. Sriracha, Chonburi",20230,,,Thailand,,,,,,,,,L,038-491304,,038-753011,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTHAITA01,"Thai Tabuchi Electric Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTHAITE01,"Thai Tech Matsuda Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTHEREV01,The Revenue Department,FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTIKMAN01,"Tik Manufacturing Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTOACST01,"Toacs (Thailand) Co., Ltd.",FALSE,FALSE,,,"700/65 Moo.6, T.Klongtamru,","A.Muang, Cholburi 20000",,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTOEIIN01,"Toei-Inoac Co., Ltd.",FALSE,FALSE,,,"157/1 Moo 5 Paholyothin Rd.,","Tambol Lamsai, Amphur Wangnoi,",Ayutthaya 13170,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.46E+11,HEAD OFFICE,,,,0
ZZTOKAIE01,"Tokai Eastern Rubber (Thailand),Ltd.",FALSE,FALSE,,,"111/3  M.2, Soi Nikom 13 Rd.,","T.Makhamkoo, Ging-","A.Nikom Pattana,",,,Rayong,,,,,,,,,L,038-893557-61,,038-893-562-3,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTOKAIR01,"Tokai Rika Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.06E+11,HEAD OFFICE,,,,0
ZZTOKAIR02,Tokai Rika Philippine Inc.,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTOKAIR03,"Tokai Rika (Thailand) Co., Ltd.",FALSE,FALSE,,,Amata City Industrial Estate,7/114 M.4 T.Mabyangporn,"A.Pluakdaeng,",,,Rayong,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,6/5/2008,,,0
ZZTOKYOB01,"Tokyo Byokane (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.06E+11,HEAD OFFICE,,,,0
ZZTOMBOW01,"Tombow (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTOYODA01,"Toyoda Machine Works (Thailand)Co.,Ltd.",FALSE,FALSE,,,"107 Moo.4, T.Pluakdaeng,","A.Pluakdaeng, Rayong",,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZTOYOTA01,Toyota Tsusho (Singapore) Pte Ltd.,FALSE,FALSE,,,"77 ROBINSON ROAD, #22-01",SIA BUILDING,SINGAPORE,,68896,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
